complaint_text,topic
I've been a loyal customer for years and now my debit card was blocked overnight. I need it for daily expenses and this is causing hardship. I expect a response within 24 hours.,debit_card_blocked
I'm contacting you because the fingerprint login on my banking app suddenly stopped working. I cannot get into my account at all.,mobile_app_login
My account balance shows negative even though I have funds deposited. This looks like a system error. I'm considering switching banks over this.,account_balance
Online banking login page is down. I've tried multiple browsers and devices.,online_banking_access
I transferred money in but my account balance hasn't updated. The funds seem to have disappeared. Please resolve this immediately.,account_balance
I am extremely frustrated because my debit card was blocked overnight. I need it for daily expenses and this is causing hardship. I'm considering switching banks over this.,debit_card_blocked
"Dear support team, my credit card interest rate was changed without prior notification. My bill is much higher than expected.",credit_card_billing
I'm contacting you because your app has been crashing non-stop since the latest iOS update. Please release a patch. I expect a response within 24 hours.,mobile_app_crash
I need urgent help — i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted. I'm considering switching banks over this.,etc_card_topup
This is my third complaint about this issue. the one-time password your app sends has already expired by the time I receive it on my phone. I will escalate to the regulator if this is not resolved.,mobile_app_otp
I am extremely frustrated because credit card is being declined for international online purchases. Please check if international transactions are blocked. This is affecting my daily life.,credit_card_declined
"This is my third complaint about this issue. i see a charge of RM 4,765.12 on my credit card statement that I did not authorize. Please resolve this immediately.",credit_card_billing
"Hi, I'm writing to complain that aTM swallowed my debit card and didn't dispense the RM 2,712.92 I requested. Please resolve this immediately.",debit_card_atm
My credit card ending in 8126 was declined at a Shell store even though I have available credit.,credit_card_declined
This is my third complaint about this issue. i see charges on my credit card from a date when the card was in my wallet and unused. I'm considering switching banks over this.,credit_card_billing
I'm contacting you because eTC card reader at the KLCC toll failed to scan my card. The barrier didn't open.,etc_card_toll
The FirstCity Bank app freezes whenever I navigate to the transaction history page. I have to restart my phone. I expect a response within 24 hours.,mobile_app_crash
"Hi, I'm writing to complain that debit card declined at ATM even though I entered the correct PIN and have sufficient balance. I expect a response within 24 hours.",debit_card_atm
My account shows a credit reversal that I never initiated. Balance is now lower than expected. I'm considering switching banks over this.,account_balance
I am extremely frustrated because debit card suddenly stopped working. I called customer service but they couldn't explain why.,debit_card_blocked
"Dear support team, my credit card keeps getting declined even though I paid off the full balance last week. This is affecting my daily life.",credit_card_declined
Credit card reward points were deducted from my account without my knowledge.,credit_card_billing
"Hi, I'm writing to complain that oTP is not being sent to my registered mobile number +1-955-757-5559x728. I cannot complete my login. I will escalate to the regulator if this is not resolved.",mobile_app_otp
Mobile app keeps logging me out immediately after I sign in. This is happening on my iPhone 15. I will escalate to the regulator if this is not resolved.,mobile_app_login
My fixed deposit maturity amount was not credited to my account on the due date. This is affecting my daily life.,account_balance
This is unacceptable. i cannot use my debit card online. It's being declined for all internet purchases.,debit_card_blocked
This is my third complaint about this issue. i cannot use my debit card online. It's being declined for all internet purchases.,debit_card_blocked
I need urgent help — the banking app goes completely black and then crashes when I try to access my loan details.,mobile_app_crash
I am extremely frustrated because i see a charge of RM 694.47 on my credit card statement that I did not authorize. I'm considering switching banks over this.,credit_card_billing
The 2FA code sent by your bank is always invalid even though I enter it right away.,mobile_app_otp
I've been a loyal customer for years and now i keep requesting OTP but it never arrives. I've checked my signal and SMS inbox. This is affecting my daily life.,mobile_app_otp
"I am extremely frustrated because my savings account balance dropped by RM 2,663.16 overnight with no transaction showing on my statement. I expect a response within 24 hours.",account_balance
ATM dispensed short of the requested amount but debited my account for the full amount.,debit_card_atm
This is my third complaint about this issue. i updated the app last night and now I can't log in. The screen goes blank after I enter my credentials.,mobile_app_login
I've been a loyal customer for years and now i successfully log into online banking but all menu options are greyed out and unclickable. This is affecting my daily life.,online_banking_access
"Dear support team, aTM withdrew money from my account but dispensed the wrong amount.",debit_card_atm
This is unacceptable. i updated the app last night and now I can't log in. The screen goes blank after I enter my credentials.,mobile_app_login
I am extremely frustrated because my credit card minimum payment due is incorrect. The calculation doesn't match my statement. I expect a response within 24 hours.,credit_card_billing
I'm contacting you because aTM gave me an error message and kept my card. Transaction reference: TXN-ZSLX-255811. I expect a response within 24 hours.,debit_card_atm
Debit card shows as frozen in the app but I didn't freeze it. Please unblock it.,debit_card_blocked
I've been a loyal customer for years and now app closes unexpectedly while I'm in the middle of making a payment. Very frustrating.,mobile_app_crash
My debit card was suddenly blocked. I cannot use it for any transactions.,debit_card_blocked
"Dear support team, eTC card reader at the Damansara toll failed to scan my card. The barrier didn't open.",etc_card_toll
My ETC card registration shows active but the toll system keeps rejecting it. I expect a response within 24 hours.,etc_card_toll
I need urgent help — i cannot set a beneficiary in the mobile app to make a transfer. The 'Add Payee' button doesn't work.,mobile_app_transfer
"Dear support team, debit card shows as frozen in the app but I didn't freeze it. Please unblock it. I will escalate to the regulator if this is not resolved.",debit_card_blocked
I keep getting 'Card declined' error when using my credit card for contactless payments. I will escalate to the regulator if this is not resolved.,credit_card_declined
I've been a loyal customer for years and now online banking session times out in 30 seconds even when I'm actively using it. This is affecting my daily life.,online_banking_access
I'm contacting you because i was charged for an ATM withdrawal that never happened. The machine malfunctioned. I expect a response within 24 hours.,debit_card_atm
"Hi, I'm writing to complain that the app asks for my password then immediately freezes. I have to force close it and start over.",mobile_app_login
I need urgent help — the bank blocked my debit card without sending me a notification or reason. Please resolve this immediately.,debit_card_blocked
"I'm embarrassed — my FirstCity Bank credit card was declined in front of everyone at the restaurant, even with sufficient credit limit. I'm considering switching banks over this.",credit_card_declined
I am extremely frustrated because my debit card was suddenly blocked. I cannot use it for any transactions.,debit_card_blocked
My debit card works at ATMs but is declined at POS terminals in shops. Please resolve this immediately.,debit_card_blocked
This is my third complaint about this issue. online banking dashboard shows all zeros — my accounts and transactions are not displaying.,online_banking_access
I'm contacting you because i cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct. This is affecting my daily life.,mobile_app_login
This is unacceptable. mobile app is unresponsive after I switch between accounts. I have to reinstall it every time. I expect a response within 24 hours.,mobile_app_crash
I've been a loyal customer for years and now i couldn't pay my hotel bill because your credit card was declined. This caused serious embarrassment.,credit_card_declined
I'm contacting you because my debit card was blocked due to 'suspicious activity' but all transactions were made by me. I will escalate to the regulator if this is not resolved.,debit_card_blocked
"Dear support team, eTC card auto top-up feature stopped working. My card balance is zero and I can't pay tolls. I will escalate to the regulator if this is not resolved.",etc_card_topup
I'm contacting you because my fixed deposit maturity amount was not credited to my account on the due date. I will escalate to the regulator if this is not resolved.,account_balance
"Dear support team, banking app keeps crashing after I tap on 'View Statement'. Other features work fine. I will escalate to the regulator if this is not resolved.",mobile_app_crash
This is my third complaint about this issue. i cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct.,mobile_app_login
My debit card was blocked due to 'suspicious activity' but all transactions were made by me.,debit_card_blocked
This is my third complaint about this issue. i cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct. I expect a response within 24 hours.,mobile_app_login
I've been a loyal customer for years and now debit card declined at ATM even though I entered the correct PIN and have sufficient balance. I expect a response within 24 hours.,debit_card_atm
This is unacceptable. i'm unable to make overseas transfers via the app. It keeps timing out at the final step. Please resolve this immediately.,mobile_app_transfer
This is my third complaint about this issue. i see charges on my credit card from a date when the card was in my wallet and unused.,credit_card_billing
"I'm embarrassed — my MegaBank credit card was declined in front of everyone at the restaurant, even with sufficient credit limit.",credit_card_declined
I've been a loyal customer for years and now the one-time password your app sends has already expired by the time I receive it on my phone.,mobile_app_otp
I need urgent help — i did a balance inquiry at the ATM and it showed a lower balance than what's in my account. I expect a response within 24 hours.,debit_card_atm
I am extremely frustrated because i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted. This is affecting my daily life.,etc_card_topup
My debit card was suddenly blocked. I cannot use it for any transactions.,debit_card_blocked
"Dear support team, i'm unable to make overseas transfers via the app. It keeps timing out at the final step.",mobile_app_transfer
"Dear support team, my new debit card was blocked before I even activated it. I cannot make any purchases. I will escalate to the regulator if this is not resolved.",debit_card_blocked
I'm contacting you because i tried to use my credit card at IKEA but it was declined without any reason. This is affecting my daily life.,credit_card_declined
"This is my third complaint about this issue. i tried to transfer RM 1,085.18 to my savings account via the mobile app but the transaction failed and the money is gone.",mobile_app_transfer
"Dear support team, mobile banking app doubled my transfer — debited my account twice for a single transaction.",mobile_app_transfer
"I'm contacting you because your mobile app login page just spins and never loads. I've been unable to access my account since March 14, 2026. I expect a response within 24 hours.",mobile_app_login
I need urgent help — i was billed twice for the same transaction at Lazada on my credit card.,credit_card_billing
I've been a loyal customer for years and now the toll plaza scanner rejected my ETC card three times. I had to pay cash as a result. Please resolve this immediately.,etc_card_toll
ATM swallowed my debit card and didn't dispense the RM 694.90 I requested. I'm considering switching banks over this.,debit_card_atm
I'm contacting you because aTM withdrew money from my account but dispensed the wrong amount.,debit_card_atm
I've been a loyal customer for years and now online banking login page is down. I've tried multiple browsers and devices. I expect a response within 24 hours.,online_banking_access
"Hi, I'm writing to complain that online banking dashboard shows all zeros — my accounts and transactions are not displaying. I will escalate to the regulator if this is not resolved.",online_banking_access
This is my third complaint about this issue. i'm not getting 2FA codes via your banking app. My phone number is correct in your system. Please resolve this immediately.,mobile_app_otp
My debit card was suddenly blocked. I cannot use it for any transactions. I expect a response within 24 hours.,debit_card_blocked
"I see a charge of RM 3,820.44 on my credit card statement that I did not authorize. Please resolve this immediately.",credit_card_billing
This is my third complaint about this issue. the online banking portal redirects me to an error page every time I try to log in. This is affecting my daily life.,online_banking_access
I traveled abroad and my debit card was blocked without warning. I have no access to cash. I'm considering switching banks over this.,debit_card_blocked
"Dear support team, my ETC card registration shows active but the toll system keeps rejecting it. Please resolve this immediately.",etc_card_toll
This is my third complaint about this issue. i inserted my debit card in your ATM and it got stuck. The machine ate my card. I expect a response within 24 hours.,debit_card_atm
I'm contacting you because mobile banking app is extremely slow. It takes over 2 minutes to load my account balance. Please resolve this immediately.,mobile_app_crash
Mobile banking app is extremely slow. It takes over 2 minutes to load my account balance.,mobile_app_crash
This is my third complaint about this issue. the app asks for my password then immediately freezes. I have to force close it and start over. I will escalate to the regulator if this is not resolved.,mobile_app_login
I've been a loyal customer for years and now internet banking is not loading on my computer. I need to transfer funds urgently.,online_banking_access
"Hi, I'm writing to complain that your internet banking website is extremely slow and times out before I can complete any transaction. This is affecting my daily life.",online_banking_access
I am extremely frustrated because credit card is being declined for international online purchases. Please check if international transactions are blocked. I expect a response within 24 hours.,credit_card_declined
I've been a loyal customer for years and now i was charged RM 598.41 for a service I cancelled two months ago. Still appearing on my card. I expect a response within 24 hours.,credit_card_billing
I need urgent help — my ETC card always worked before but suddenly stopped being recognized at toll gates. I'm considering switching banks over this.,etc_card_toll
"Hi, I'm writing to complain that i received a toll violation notice even though my ETC card was properly installed. I will escalate to the regulator if this is not resolved.",etc_card_toll
I am extremely frustrated because i'm experiencing constant app crashes on my Huawei P60. The app is unusable right now. I will escalate to the regulator if this is not resolved.,mobile_app_crash
"Dear support team, i tried to use my credit card at McDonald's but it was declined without any reason.",credit_card_declined
"Hi, I'm writing to complain that my debit card works at ATMs but is declined at POS terminals in shops.",debit_card_blocked
I'm getting 'Session expired' error right after I log in. Cannot stay logged into the app.,mobile_app_login
I was charged RM 601.19 for a service I cancelled two months ago. Still appearing on my card.,credit_card_billing
I'm not getting 2FA codes via your banking app. My phone number is correct in your system. I'm considering switching banks over this.,mobile_app_otp
This is my third complaint about this issue. i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted. Please resolve this immediately.,etc_card_topup
Top-up transaction for my ETC card is showing 'processing' for 48 hours with no update. I will escalate to the regulator if this is not resolved.,etc_card_topup
I'm contacting you because eTC card auto top-up feature stopped working. My card balance is zero and I can't pay tolls. Please resolve this immediately.,etc_card_topup
I am extremely frustrated because online banking session times out in 30 seconds even when I'm actively using it.,online_banking_access
"Hi, I'm writing to complain that my OTP SMS is arriving 20 minutes late, causing the code to expire before I can use it. Please resolve this immediately.",mobile_app_otp
Fund transfer on the mobile banking app shows 'Pending' for over 24 hours. The amount has been deducted. This is affecting my daily life.,mobile_app_transfer
My credit card statement shows a late fee even though I paid the minimum amount on time.,credit_card_billing
Banking app keeps crashing after I tap on 'View Statement'. Other features work fine. I'm considering switching banks over this.,mobile_app_crash
The app freezes for 5 minutes every time I try to view my credit card bill.,mobile_app_crash
"I need urgent help — i drove through the toll lane and the ETC system didn't detect my card, causing a fine.",etc_card_toll
"I'm contacting you because my card was declined for a small transaction of RM 1,666.56. This makes no sense given my credit limit.",credit_card_declined
I've been a loyal customer for years and now your app has been crashing non-stop since the latest iOS update. Please release a patch. I expect a response within 24 hours.,mobile_app_crash
This is unacceptable. i'm unable to reset my online banking password. The 'Forgot Password' link doesn't work. I'm considering switching banks over this.,online_banking_access
I am extremely frustrated because the transfer confirmation page in the app keeps refreshing without completing the transaction. I will escalate to the regulator if this is not resolved.,mobile_app_transfer
I am extremely frustrated because i updated the app last night and now I can't log in. The screen goes blank after I enter my credentials. This is affecting my daily life.,mobile_app_login
This is my third complaint about this issue. the ATM shows my transaction was successful but didn't give me the cash.,debit_card_atm
"Hi, I'm writing to complain that i was fined for not paying toll because my ETC card wasn't recognized. Please help. I expect a response within 24 hours.",etc_card_toll
My credit card transaction was declined at a supermarket. I had more than enough credit available.,credit_card_declined
My account statement shows a different balance than what the ATM and app display. I'm considering switching banks over this.,account_balance
This is my third complaint about this issue. eTC card transponder seems to have failed. I'm getting error beeps at every toll plaza. This is affecting my daily life.,etc_card_toll
Online top-up for my ETC card failed but the payment was debited from my bank account. I expect a response within 24 hours.,etc_card_topup
I've been a loyal customer for years and now my savings account balance dropped by RM 983.93 overnight with no transaction showing on my statement. This is affecting my daily life.,account_balance
I need urgent help — the one-time password your app sends has already expired by the time I receive it on my phone. Please resolve this immediately.,mobile_app_otp
The app freezes for 5 minutes every time I try to view my credit card bill.,mobile_app_crash
I am extremely frustrated because aTM gave me an error message and kept my card. Transaction reference: TXN-TYQA-370505.,debit_card_atm
"Hi, I'm writing to complain that i couldn't pay my hotel bill because your credit card was declined. This caused serious embarrassment. Please resolve this immediately.",credit_card_declined
This is my third complaint about this issue. debit card suddenly stopped working. I called customer service but they couldn't explain why.,debit_card_blocked
"I've been a loyal customer for years and now i'm embarrassed — my Unified Bank credit card was declined in front of everyone at the restaurant, even with sufficient credit limit.",credit_card_declined
This is unacceptable. my credit card was declined when I tried to pay for my flight tickets. This is urgent. Please resolve this immediately.,credit_card_declined
I am extremely frustrated because i cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct. Please resolve this immediately.,mobile_app_login
I'm locked out of online banking after too many incorrect password attempts. Please reset my access.,online_banking_access
I need urgent help — i keep getting 'Card declined' error when using my credit card for contactless payments. I'm considering switching banks over this.,credit_card_declined
I've been a loyal customer for years and now online banking login page is down. I've tried multiple browsers and devices. This is affecting my daily life.,online_banking_access
I need urgent help — i'm unable to reset my online banking password. The 'Forgot Password' link doesn't work. I will escalate to the regulator if this is not resolved.,online_banking_access
This is unacceptable. the authentication code you sent is 6 digits but the app field only accepts 4 digits. I'm considering switching banks over this.,mobile_app_otp
Your internet banking website is extremely slow and times out before I can complete any transaction. This is affecting my daily life.,online_banking_access
I need urgent help — i did a balance inquiry at the ATM and it showed a lower balance than what's in my account.,debit_card_atm
The interbank transfer feature in your app has been broken for 3 days. I urgently need to move funds.,mobile_app_transfer
"Hi, I'm writing to complain that the bank blocked my debit card without sending me a notification or reason. I will escalate to the regulator if this is not resolved.",debit_card_blocked
I've been a loyal customer for years and now i was charged for an ATM withdrawal that never happened. The machine malfunctioned.,debit_card_atm
I've been a loyal customer for years and now i tried to reload my ETC card at a top-up kiosk and it rejected my debit card.,etc_card_topup
Online banking shows my old address and I cannot update my profile. The save button is broken.,online_banking_access
"Hi, I'm writing to complain that i cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct. I will escalate to the regulator if this is not resolved.",mobile_app_login
This is unacceptable. i tried to reload my ETC card at a top-up kiosk and it rejected my debit card.,etc_card_topup
"Hi, I'm writing to complain that your bank's website certificate has expired and my browser won't let me access online banking. I will escalate to the regulator if this is not resolved.",online_banking_access
I cannot access your internet banking portal. The website keeps showing a '503 Service Unavailable' error. I will escalate to the regulator if this is not resolved.,online_banking_access
I'm contacting you because the interbank transfer feature in your app has been broken for 3 days. I urgently need to move funds. I will escalate to the regulator if this is not resolved.,mobile_app_transfer
I've been a loyal customer for years and now i transferred money in but my account balance hasn't updated. The funds seem to have disappeared.,account_balance
I am extremely frustrated because i've been waiting 3 days for an ETC top-up to reflect on my card. Customer service is not helping. I'm considering switching banks over this.,etc_card_topup
I'm contacting you because the ATM near Subang is broken and captured my debit card. Please retrieve it urgently. I will escalate to the regulator if this is not resolved.,debit_card_atm
Internet banking is not loading on my computer. I need to transfer funds urgently. This is affecting my daily life.,online_banking_access
I need urgent help — i was charged for an ATM withdrawal that never happened. The machine malfunctioned.,debit_card_atm
I'm contacting you because my fixed deposit maturity amount was not credited to my account on the due date. I'm considering switching banks over this.,account_balance
I've been a loyal customer for years and now credit card reward points were deducted from my account without my knowledge. Please resolve this immediately.,credit_card_billing
"I'm getting 'Transaction declined' when trying to transfer funds, but my balance is sufficient.",mobile_app_transfer
"I need urgent help — every time I try to log into the NexBank app, it shows an error code 9830 and kicks me out. I expect a response within 24 hours.",mobile_app_login
I deposited a cheque 5 days ago but it hasn't appeared in my account balance. I will escalate to the regulator if this is not resolved.,account_balance
The authentication code you sent is 6 digits but the app field only accepts 4 digits. I will escalate to the regulator if this is not resolved.,mobile_app_otp
"I've been a loyal customer for years and now aTM swallowed my debit card and didn't dispense the RM 2,294.94 I requested.",debit_card_atm
I'm experiencing constant app crashes on my iPhone 14 Pro. The app is unusable right now.,mobile_app_crash
I'm contacting you because mobile banking app is extremely slow. It takes over 2 minutes to load my account balance. Please resolve this immediately.,mobile_app_crash
I've been a loyal customer for years and now i'm locked out of online banking after too many incorrect password attempts. Please reset my access.,online_banking_access
I am extremely frustrated because mobile banking app doubled my transfer — debited my account twice for a single transaction.,mobile_app_transfer
I'm not getting 2FA codes via your banking app. My phone number is correct in your system. This is affecting my daily life.,mobile_app_otp
I need urgent help — app is stuck on the loading screen after I enter my login details. This has happened for two days straight.,mobile_app_login
ATM withdrew money from my account but dispensed the wrong amount. I'm considering switching banks over this.,debit_card_atm
I was billed twice for the same transaction at McDonald's on my credit card.,credit_card_billing
I'm contacting you because there are duplicate debits on my account that don't match any transaction I made.,account_balance
I'm contacting you because i traveled abroad and my debit card was blocked without warning. I have no access to cash.,debit_card_blocked
I'm contacting you because fund transfer on the mobile banking app shows 'Pending' for over 24 hours. The amount has been deducted. Please resolve this immediately.,mobile_app_transfer
"Dear support team, mobile app transfer failed midway. The money left my account but the recipient didn't receive it. I expect a response within 24 hours.",mobile_app_transfer
I need urgent help — fund transfer on the mobile banking app shows 'Pending' for over 24 hours. The amount has been deducted.,mobile_app_transfer
I received a toll violation notice even though my ETC card was properly installed. Please resolve this immediately.,etc_card_toll
"This is my third complaint about this issue. aTM swallowed my debit card and didn't dispense the RM 1,199.53 I requested.",debit_card_atm
I've noticed regular small debits from my account that I don't recognize. Possible fraud. I will escalate to the regulator if this is not resolved.,account_balance
I cannot use my debit card online. It's being declined for all internet purchases.,debit_card_blocked
I'm contacting you because i tried to use my FirstCity Bank debit card and got a 'Card restricted' message. I haven't done anything wrong. This is affecting my daily life.,debit_card_blocked
I need urgent help — aTM withdrew money from my account but dispensed the wrong amount. I will escalate to the regulator if this is not resolved.,debit_card_atm
I need urgent help — my credit card minimum payment due is incorrect. The calculation doesn't match my statement. Please resolve this immediately.,credit_card_billing
The ATM near Mont Kiara is broken and captured my debit card. Please retrieve it urgently. Please resolve this immediately.,debit_card_atm
I need urgent help — my debit card was blocked due to 'suspicious activity' but all transactions were made by me. I will escalate to the regulator if this is not resolved.,debit_card_blocked
"Dear support team, i'm being charged an annual fee I never agreed to on my credit card account.",credit_card_billing
There is an unknown charge from a merchant I've never heard of on my credit card bill. I expect a response within 24 hours.,credit_card_billing
ETC card top-up via ATM was successful but the balance on the card wasn't updated. This is affecting my daily life.,etc_card_topup
OTP is not being sent to my registered mobile number (259)602-5331. I cannot complete my login. I'm considering switching banks over this.,mobile_app_otp
I need urgent help — top-up transaction for my ETC card is showing 'processing' for 48 hours with no update. Please resolve this immediately.,etc_card_topup
This is my third complaint about this issue. my credit card was declined when I tried to pay for my flight tickets. This is urgent. I expect a response within 24 hours.,credit_card_declined
Fund transfer on the mobile banking app shows 'Pending' for over 24 hours. The amount has been deducted. This is affecting my daily life.,mobile_app_transfer
The fingerprint login on my banking app suddenly stopped working. I cannot get into my account at all. I expect a response within 24 hours.,mobile_app_login
I need urgent help — i deposited a cheque 5 days ago but it hasn't appeared in my account balance. I expect a response within 24 hours.,account_balance
"I've been a loyal customer for years and now i'm embarrassed — my MegaBank credit card was declined in front of everyone at the restaurant, even with sufficient credit limit.",credit_card_declined
"Hi, I'm writing to complain that i cannot use my debit card online. It's being declined for all internet purchases.",debit_card_blocked
The one-time password your app sends has already expired by the time I receive it on my phone. I expect a response within 24 hours.,mobile_app_otp
I've been a loyal customer for years and now my ETC card top-up hasn't been credited even after 20 hours. Transaction reference: TXN-TEDX-755687. This is affecting my daily life.,etc_card_topup
I've been a loyal customer for years and now cannot sign into mobile banking — it keeps asking me to re-register my device even though I've done it multiple times. I will escalate to the regulator if this is not resolved.,mobile_app_login
I'm contacting you because i see charges on my credit card from a date when the card was in my wallet and unused. I expect a response within 24 hours.,credit_card_billing
I'm contacting you because i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted.,etc_card_topup
This is my third complaint about this issue. the fingerprint login on my banking app suddenly stopped working. I cannot get into my account at all.,mobile_app_login
OTP is not being sent to my registered mobile number 300.265.2143. I cannot complete my login. I'm considering switching banks over this.,mobile_app_otp
This is my third complaint about this issue. i returned a product but the refund hasn't appeared on my credit card statement after 3 weeks.,credit_card_billing
This is unacceptable. mobile banking app doubled my transfer — debited my account twice for a single transaction.,mobile_app_transfer
Top-up transaction for my ETC card is showing 'processing' for 48 hours with no update. I will escalate to the regulator if this is not resolved.,etc_card_topup
"Hi, I'm writing to complain that i returned a product but the refund hasn't appeared on my credit card statement after 3 weeks. This is affecting my daily life.",credit_card_billing
This is unacceptable. the banking app goes completely black and then crashes when I try to access my loan details. Please resolve this immediately.,mobile_app_crash
I need urgent help — i'm being charged an annual fee I never agreed to on my credit card account. I'm considering switching banks over this.,credit_card_billing
I've been a loyal customer for years and now i keep requesting OTP but it never arrives. I've checked my signal and SMS inbox. Please resolve this immediately.,mobile_app_otp
ATM swallowed my debit card and didn't dispense the RM 172.13 I requested.,debit_card_atm
I'm contacting you because sMS OTP is going to my old phone number even after I updated it in the app. Please resolve this immediately.,mobile_app_otp
I attempted an urgent bank transfer but the app gave an error and I cannot see if it went through. Please resolve this immediately.,mobile_app_transfer
This is my third complaint about this issue. cannot sign into mobile banking — it keeps asking me to re-register my device even though I've done it multiple times. This is affecting my daily life.,mobile_app_login
My credit card keeps getting declined even though I paid off the full balance last week. I will escalate to the regulator if this is not resolved.,credit_card_declined
I attempted an urgent bank transfer but the app gave an error and I cannot see if it went through.,mobile_app_transfer
"Hi, I'm writing to complain that i'm being charged an annual fee I never agreed to on my credit card account. Please resolve this immediately.",credit_card_billing
I'm contacting you because mobile app transfer failed midway. The money left my account but the recipient didn't receive it. I expect a response within 24 hours.,mobile_app_transfer
I need urgent help — the bank blocked my debit card without sending me a notification or reason.,debit_card_blocked
I am extremely frustrated because my debit card got stuck in the ATM slot. It won't come out and the screen has gone blank.,debit_card_atm
I need urgent help — my ETC card always worked before but suddenly stopped being recognized at toll gates. I'm considering switching banks over this.,etc_card_toll
My ETC card registration shows active but the toll system keeps rejecting it. Please resolve this immediately.,etc_card_toll
I need urgent help — i cannot set a beneficiary in the mobile app to make a transfer. The 'Add Payee' button doesn't work. I will escalate to the regulator if this is not resolved.,mobile_app_transfer
"Hi, I'm writing to complain that online top-up for my ETC card failed but the payment was debited from my bank account. I will escalate to the regulator if this is not resolved.",etc_card_topup
I need urgent help — the banking app goes completely black and then crashes when I try to access my loan details. I'm considering switching banks over this.,mobile_app_crash
I was charged for an ATM withdrawal that never happened. The machine malfunctioned. I will escalate to the regulator if this is not resolved.,debit_card_atm
Your mobile banking app crashes every time I try to open it on my Huawei P60. I will escalate to the regulator if this is not resolved.,mobile_app_crash
I've been a loyal customer for years and now my ETC card was not recognized at the toll booth on the highway today. This is affecting my daily life.,etc_card_toll
I'm being charged an annual fee I never agreed to on my credit card account.,credit_card_billing
My debit card was blocked due to 'suspicious activity' but all transactions were made by me.,debit_card_blocked
I've been a loyal customer for years and now my debit card works at ATMs but is declined at POS terminals in shops. I will escalate to the regulator if this is not resolved.,debit_card_blocked
"This is unacceptable. my account balance is showing incorrect information. There is RM 2,589.37 missing that I cannot account for.",account_balance
My debit card was suddenly blocked. I cannot use it for any transactions.,debit_card_blocked
Fund transfer on the mobile banking app shows 'Pending' for over 24 hours. The amount has been deducted. I will escalate to the regulator if this is not resolved.,mobile_app_transfer
I cannot set a beneficiary in the mobile app to make a transfer. The 'Add Payee' button doesn't work. I expect a response within 24 hours.,mobile_app_transfer
I need urgent help — internet banking is not loading on my computer. I need to transfer funds urgently. I'm considering switching banks over this.,online_banking_access
ETC card top-up via ATM was successful but the balance on the card wasn't updated. I'm considering switching banks over this.,etc_card_topup
This is my third complaint about this issue. your app has been crashing non-stop since the latest iOS update. Please release a patch.,mobile_app_crash
I am extremely frustrated because i'm being charged an annual fee I never agreed to on my credit card account. Please resolve this immediately.,credit_card_billing
"ATM swallowed my debit card and didn't dispense the RM 1,303.10 I requested. Please resolve this immediately.",debit_card_atm
"Hi, I'm writing to complain that my credit card transaction was declined at a supermarket. I had more than enough credit available.",credit_card_declined
"Dear support team, i successfully log into online banking but all menu options are greyed out and unclickable. I'm considering switching banks over this.",online_banking_access
"Dear support team, i'm getting 'Transaction declined' when trying to transfer funds, but my balance is sufficient. I will escalate to the regulator if this is not resolved.",mobile_app_transfer
I need urgent help — online banking dashboard shows all zeros — my accounts and transactions are not displaying.,online_banking_access
Online banking dashboard shows all zeros — my accounts and transactions are not displaying. Please resolve this immediately.,online_banking_access
Online banking login page is down. I've tried multiple browsers and devices. I will escalate to the regulator if this is not resolved.,online_banking_access
I cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct. I will escalate to the regulator if this is not resolved.,mobile_app_login
Mobile app keeps logging me out immediately after I sign in. This is happening on my iPhone 15.,mobile_app_login
"Dear support team, i cannot use my debit card online. It's being declined for all internet purchases. This is affecting my daily life.",debit_card_blocked
I need urgent help — i was fined for not paying toll because my ETC card wasn't recognized. Please help. I'm considering switching banks over this.,etc_card_toll
The 2FA code sent by your bank is always invalid even though I enter it right away.,mobile_app_otp
I've been waiting 3 days for an ETC top-up to reflect on my card. Customer service is not helping. I'm considering switching banks over this.,etc_card_topup
I've been a loyal customer for years and now mobile app keeps logging me out immediately after I sign in. This is happening on my iPhone 14 Pro.,mobile_app_login
"Dear support team, the mobile app is saying my OTP is incorrect even though I'm entering it exactly as received. I expect a response within 24 hours.",mobile_app_otp
I can't find the ETC card top-up option in the banking app anymore. It seems to have disappeared.,etc_card_topup
I'm contacting you because your mobile banking app crashes every time I try to open it on my Pixel 8.,mobile_app_crash
"Hi, I'm writing to complain that my credit card was declined when I tried to pay for my flight tickets. This is urgent. This is affecting my daily life.",credit_card_declined
I'm unable to reset my online banking password. The 'Forgot Password' link doesn't work.,online_banking_access
"Hi, I'm writing to complain that online banking login page is down. I've tried multiple browsers and devices. I'm considering switching banks over this.",online_banking_access
Online banking dashboard shows all zeros — my accounts and transactions are not displaying.,online_banking_access
